t,price,regime
457,100.76089723610089,calm_trend
458,99.4353946089264,calm_trend
459,99.89027542668099,calm_trend
460,100.46092353097302,calm_trend
461,100.00879387509703,calm_trend
462,100.56052653950971,calm_trend
463,100.18833494544039,calm_trend
464,100.65274557585015,calm_trend
465,100.2082680476716,calm_trend
466,101.05561415841038,calm_trend
467,101.00263366724876,calm_trend
468,100.86720944392363,calm_trend
469,101.7695230626746,calm_trend
470,102.04664670291139,calm_trend
471,101.8697627909397,calm_trend
472,100.92707911381643,calm_trend
473,101.0966863144585,calm_trend
474,100.70859391133999,calm_trend
475,100.67719952117152,calm_trend
476,100.75563041498124,calm_trend
477,101.37934142478395,calm_trend
478,101.77070497020328,calm_trend
479,101.11172720182856,calm_trend
480,101.43251576630657,calm_trend
481,100.82460753272477,calm_trend
482,101.046219208498,calm_trend
483,100.68997442690215,calm_trend
484,100.54813412754284,calm_trend
485,101.5818350171556,calm_trend
486,100.98735639312383,calm_trend
487,100.51037396590415,calm_trend
488,100.81711572340213,calm_trend
489,101.31537668600627,calm_trend
490,101.92965047849616,calm_trend
491,101.91509098877442,calm_trend
492,101.1623391661937,calm_trend
493,101.4699213267467,calm_trend
494,101.70943613667657,calm_trend
495,101.3864145218192,calm_trend
496,100.75061346486119,calm_trend
497,100.07341631016268,calm_trend
498,100.05036462803862,calm_trend
499,100.19543257488768,calm_trend
500,100.50992371797565,calm_trend
501,100.05245401788817,calm_trend
502,100.88399404815102,calm_trend
503,100.15676303920226,calm_trend
504,99.6885558065347,calm_trend
505,100.46298984802928,calm_trend
506,100.40659834308315,calm_trend
507,100.89347189589164,calm_trend
508,100.09854937268612,calm_trend
509,100.67079191509502,calm_trend
510,101.01900550673369,calm_trend
511,100.41105076899713,calm_trend
512,99.93810318023621,calm_trend
513,99.74697874155386,calm_trend
514,99.60000588381936,calm_trend
515,99.57877479577046,calm_trend
516,100.13210843842599,calm_trend
517,100.16547802608517,calm_trend
518,99.61367052289366,calm_trend
519,100.37562571880362,calm_trend
520,100.62432506370827,calm_trend
521,101.251703880131,calm_trend
522,101.77805790787212,calm_trend
523,101.7806519639868,calm_trend
524,100.77576945439245,calm_trend
525,99.84714135389069,calm_trend
526,99.46738930755066,calm_trend
527,98.96109335736912,calm_trend
528,98.78929588393025,calm_trend
529,98.8512129766177,calm_trend
530,98.71131353810982,calm_trend
531,98.00179467448034,calm_trend
532,96.82994478188004,calm_trend
533,96.66627907314452,calm_trend
534,95.86240584889086,calm_trend
535,94.07830454714423,calm_trend
536,94.77612057363639,calm_trend
537,94.82835814624839,calm_trend
538,94.89361877717991,calm_trend
539,95.71042138528195,calm_trend
540,94.31838196232141,calm_trend
541,93.95596967619048,calm_trend
542,95.21872674448159,calm_trend
543,95.33736978419972,calm_trend
544,95.75353119182141,calm_trend
545,95.3062717968939,calm_trend
546,94.40062141878069,calm_trend
547,94.59091583279198,calm_trend
548,94.92913432397123,calm_trend
549,94.63998743850833,calm_trend
550,93.87139562132485,calm_trend
551,93.4719960496673,calm_trend
552,95.00456640980912,calm_trend
553,94.6303545797069,calm_trend
554,94.53576837078366,calm_trend
555,94.502627259272,calm_trend
556,94.47194532757526,calm_trend
557,93.40722409691213,calm_trend
558,92.53282242009055,calm_trend
559,93.62303863543364,calm_trend
560,94.01925632087885,calm_trend
561,94.12644266253872,calm_trend
562,93.25999896791812,calm_trend
563,93.41089647014029,calm_trend
564,93.41276946341695,calm_trend
565,93.85424900254586,calm_trend
566,94.06779254984622,calm_trend
567,91.87232331786333,calm_trend
568,92.03458433292764,calm_trend
569,91.84800518408429,calm_trend
570,92.38904313208508,calm_trend
571,90.95679009228165,calm_trend
572,91.23704626906728,calm_trend
573,91.52130341949783,calm_trend
574,92.51496243492679,calm_trend
575,92.39233787985337,calm_trend
576,93.78143662044398,calm_trend
577,93.81449990599846,calm_trend
578,92.62394200809008,calm_trend
579,92.95664311688557,calm_trend
580,93.00165769988578,calm_trend
581,92.28933362319702,calm_trend
582,93.56372890681149,calm_trend
583,93.63013401236087,calm_trend
584,94.09844991349311,calm_trend
585,94.22581407087014,calm_trend
586,95.30301317050964,calm_trend
587,95.43514910247593,calm_trend
588,95.62690906857328,calm_trend
589,95.19775044563728,calm_trend
590,95.04590993796008,calm_trend
591,95.29278299674866,calm_trend
592,94.00330730194351,calm_trend
593,94.40820294467072,calm_trend
594,94.89972172401055,calm_trend
595,94.98637587011667,calm_trend
596,95.22655944581483,calm_trend
597,95.01472539210566,calm_trend
598,94.10438062994135,calm_trend
599,94.04185976680567,calm_trend
600,94.33808234283183,calm_trend
601,93.62840347435714,calm_trend
602,93.7103333556208,calm_trend
603,93.66338897596478,calm_trend
604,93.37308765657633,calm_trend
605,94.46225575680975,calm_trend
606,95.09142423232316,calm_trend
607,95.24791168463214,calm_trend
608,94.65751882555834,calm_trend
609,93.22125023294042,calm_trend
610,92.72817294609877,calm_trend
611,93.20390291725698,calm_trend
612,94.0379656983346,calm_trend
613,95.15760281578348,calm_trend
614,96.02091115899128,calm_trend
615,96.39688413880826,calm_trend
616,95.90718286693527,calm_trend
617,95.57035484660766,calm_trend
618,96.26127084404644,calm_trend
619,96.20216664967845,calm_trend
620,95.13100859898054,calm_trend
621,95.87002407161002,calm_trend
622,95.62001439360375,calm_trend
623,95.47987206234774,calm_trend
624,95.24735596429466,calm_trend
625,95.3464101150309,calm_trend
626,96.26383435370157,calm_trend
627,96.06770880900484,calm_trend
628,96.39228919578724,calm_trend
629,95.90977347371972,calm_trend
630,95.18814224764276,calm_trend
631,95.44876184087705,calm_trend
632,95.90489688683442,calm_trend
633,95.803893374917,calm_trend
634,95.81660435656404,calm_trend
635,94.95736442600749,calm_trend
636,94.7039219937778,calm_trend
637,95.4981977499491,calm_trend
638,95.65385500450397,calm_trend
639,95.25524979447025,calm_trend
640,95.48751029614141,calm_trend
641,95.35902589112548,calm_trend
642,94.98747796465132,calm_trend
643,95.05240481775985,calm_trend
644,94.88697853718092,calm_trend
645,95.11985573383258,calm_trend
646,94.9864444402952,calm_trend
647,95.89082112123239,calm_trend
648,96.07071188863306,calm_trend
649,95.40578004817579,calm_trend
650,95.4083279751603,calm_trend
651,95.39338696401518,calm_trend
652,95.37576598364603,calm_trend
653,95.5289397036773,calm_trend
654,96.32513383311382,calm_trend
655,95.44055820260874,calm_trend
656,95.40655228823718,calm_trend
657,95.27606834413643,calm_trend
658,94.1533523547515,calm_trend
659,94.03485973921443,calm_trend
660,94.85286146435094,calm_trend
661,94.86851301202181,calm_trend
662,95.26365058989778,calm_trend
663,96.70222496412684,calm_trend
664,96.23820903457512,calm_trend
665,97.68453988977996,calm_trend
666,96.71803880828696,calm_trend
667,96.61248789527156,calm_trend
668,96.58155961459069,calm_trend
669,97.20228971085396,calm_trend
670,97.24761233936367,calm_trend
671,97.69325228418754,calm_trend
672,97.34168735735052,calm_trend
673,98.91194710161524,calm_trend
674,97.43244985824086,calm_trend
675,97.64659633866137,calm_trend
676,98.1039863750221,calm_trend
677,98.74727718768658,calm_trend
678,98.03098532834869,calm_trend
679,98.8744774082399,calm_trend
680,97.98515702147353,calm_trend
681,98.6467303965483,calm_trend
682,98.96394882324304,calm_trend
683,99.58504023464859,calm_trend
684,100.81114501744439,calm_trend
685,101.24703564904726,calm_trend
686,102.18303088742111,calm_trend
687,102.49627820690488,calm_trend
688,102.50838625466203,calm_trend
689,102.71389071303933,calm_trend
690,103.08686948781263,calm_trend
691,103.68337087326276,calm_trend
692,103.35062519068494,calm_trend
693,103.84479887319,calm_trend
694,104.52791471158902,calm_trend
695,104.31883979331364,calm_trend
696,104.96101161988678,calm_trend
697,104.23744832186786,calm_trend
698,104.16152926919794,calm_trend
699,103.2906648711368,calm_trend
700,103.36361584702067,calm_trend
701,101.76659806240863,calm_trend
702,101.80487368818277,calm_trend
703,101.22303918534551,calm_trend
704,101.6270057381522,calm_trend
705,101.80222755182544,calm_trend
706,101.53139859992352,calm_trend
707,102.21255733223205,calm_trend
708,102.23632482092391,calm_trend
709,102.01313323850398,calm_trend
710,101.40776061862522,calm_trend
711,101.1117178402193,calm_trend
712,100.13336209255458,calm_trend
713,99.5448225615133,calm_trend
714,98.88339972645474,calm_trend
715,99.08381102009766,calm_trend
716,98.53417150982129,calm_trend
717,98.12798717613511,calm_trend
718,98.87625814689228,calm_trend
719,99.19525708483478,calm_trend
720,98.57440554727576,calm_trend
721,98.2836389448445,calm_trend
722,97.66068574937464,calm_trend
723,96.56033150095348,calm_trend
724,96.4028415823675,calm_trend
725,96.27617061422538,calm_trend
726,96.29292622761089,calm_trend
727,96.48154973805063,calm_trend
728,97.23791029006334,calm_trend
729,96.7319177000325,calm_trend
730,96.75752704559741,calm_trend
731,96.60168402736107,calm_trend
732,96.91975819501413,calm_trend
733,97.21411516524483,calm_trend
734,97.39874362540901,calm_trend
735,96.8260522541758,calm_trend
736,96.12465271041445,calm_trend
737,96.22189424835841,calm_trend
738,96.16919991925563,calm_trend
739,95.9795078940657,calm_trend
740,95.91954511012746,calm_trend
741,95.82697614777966,calm_trend
742,95.28732216016157,calm_trend
743,94.59123577388557,calm_trend
744,94.05266346495489,calm_trend
745,94.56625820324889,calm_trend
746,94.3019966785511,calm_trend
747,93.76281714532756,calm_trend
748,94.68829407170634,calm_trend
749,94.17934947957087,calm_trend
750,94.96169961020955,calm_trend
751,94.8252506737855,calm_trend
752,94.5296412551605,calm_trend
753,94.54158560924446,calm_trend
754,94.8333793122571,calm_trend
755,95.08184019754417,calm_trend
756,95.19329582044348,calm_trend
757,95.53923392550925,calm_trend
758,94.61502143071242,calm_trend
759,93.78260054690404,calm_trend
760,94.29353937492988,calm_trend
761,94.21393507203588,calm_trend
762,93.47404600996782,calm_trend
763,92.38385906700753,calm_trend
764,92.07954160867614,calm_trend
765,91.69436982643235,calm_trend
766,91.61510367781338,calm_trend
767,91.99388205169438,calm_trend
768,92.80340563683811,calm_trend
769,92.12269746078898,calm_trend
770,91.39252248515069,calm_trend
771,91.08489548926023,calm_trend
772,91.14672387012803,calm_trend
773,90.23686771845885,calm_trend
774,89.80996845901151,calm_trend
775,89.74321893759586,calm_trend
776,89.42293828257452,calm_trend
777,89.72154448472548,calm_trend
778,90.44177609387705,calm_trend
779,90.46225286678661,calm_trend
780,90.86098792012898,calm_trend
781,90.83188614750911,calm_trend
782,90.59722751005225,calm_trend
783,90.80687493585424,calm_trend
784,91.25575220529316,calm_trend
785,91.75728465198019,calm_trend
786,91.57941473491498,calm_trend
787,91.63951924075928,calm_trend
788,91.69396934486858,calm_trend
789,91.65593872822052,calm_trend
790,91.31561204926888,calm_trend
791,90.98955305661116,calm_trend
792,90.99721178275311,calm_trend
793,91.48900822517012,calm_trend
794,92.49460554946026,calm_trend
795,92.89781291321886,calm_trend
796,92.28979871180923,calm_trend
797,91.88167378293757,calm_trend
798,91.86645132987756,calm_trend
799,91.4100646816439,calm_trend
800,91.49531725577305,calm_trend
801,91.20446210501004,calm_trend
802,90.66821292048903,calm_trend
803,90.5334115507072,calm_trend
804,90.73864726095525,calm_trend
805,90.92495565000876,calm_trend
806,91.07080417434635,calm_trend
807,92.31207179147839,calm_trend
808,91.92809202737972,calm_trend
809,91.24846950952245,calm_trend
810,91.72636285758469,calm_trend
811,91.52930637771173,calm_trend
812,91.2187750396509,calm_trend
813,90.84528864893049,calm_trend
814,90.15112204495087,calm_trend
815,90.29616401573008,calm_trend
816,88.28561305163383,calm_trend
817,87.30039077835086,calm_trend
818,86.62013604662809,calm_trend
819,87.13238577908346,calm_trend
820,86.77763847894067,calm_trend
821,86.00708364063122,calm_trend
822,85.63850803900712,calm_trend
823,86.13036680517455,calm_trend
824,85.69088465921334,calm_trend
825,85.45277032819777,calm_trend
826,85.78130666756952,calm_trend
827,85.28873928314431,calm_trend
828,85.3541302952478,calm_trend
829,85.81011509475495,calm_trend
830,85.57277817526868,calm_trend
831,84.92083204960178,calm_trend
832,84.90684739618247,calm_trend
833,84.91466970823338,calm_trend
834,85.12173159133891,calm_trend
835,85.58456573915798,calm_trend
836,86.60011684427424,calm_trend
837,86.78119074541135,calm_trend
838,86.24758848247131,calm_trend
839,87.15538446546512,calm_trend
840,87.4222372189198,calm_trend
841,86.95916858071774,calm_trend
842,87.11302468064396,calm_trend
843,87.53085172163814,calm_trend
844,87.69506085025711,calm_trend
845,87.46471875616008,calm_trend
846,86.59338447054297,calm_trend
847,86.95514391242877,calm_trend
848,86.01139912693222,calm_trend
849,85.78571337781378,calm_trend
850,86.79179956836806,calm_trend
851,86.47398341104906,calm_trend
852,86.43478507390797,calm_trend
853,87.64084355679275,calm_trend
854,87.7408759616344,calm_trend
855,87.84867675583155,calm_trend
856,87.70446663976489,calm_trend
857,88.3336507422581,calm_trend
858,88.51310301663287,calm_trend
859,89.76659577502737,calm_trend
860,89.02773559435914,calm_trend
861,88.7489737521876,calm_trend
862,88.10091720031676,calm_trend
863,87.65326881490324,calm_trend
864,88.61786030387155,calm_trend
865,89.18865083996859,calm_trend
866,89.60585563964617,calm_trend
867,89.928168548674,calm_trend
868,89.50041897337529,calm_trend
869,88.8253360256995,calm_trend
870,88.18566986306419,calm_trend
871,88.89649574533611,calm_trend
872,87.91666563654638,calm_trend
873,87.39361210845931,calm_trend
